BD;ID;TIPO;SUBTIPO;FECHA;DETONANTE;DETONANDES;FUENTE;SUBREGION;MUNICIPIO;PUEBLO;SITIO;INCERTIDUMB;NORTE;ESTE;FALLECIDOS;ECONOMICAS;NOTAS;LINKFOTO;CPU
ant;1228;Landslide;;2008-07-17;Rainfall;Lluvias - 42 deslizamientos que afectaron estructuras en barrrios;Coordinador Clopad;Nordeste;Segovia;;Zona urbana;High;7.0797435;-74.7004374;0;185;El dapard recibe ficha del reporte de emergencia registro fotografico y acta del clopad. (DI6Author : LUZ MARINA R DI6Date : 01/12/2008);
ant;1234;Landslide;;2008-09-22;Rainfall;Lluvias - Inundaciones avalanchas vientos huracanados y deslizamient;Coordinador Clopad;Nordeste;Segovia;;áRea urbana;High;7.0797435;-74.7004374;0;103;El dapard recibe ficha del reporte de emergencia registro fotografico y censo de personas afectadas (DI6Author : LUZ MARINA R DI6Date : 01/12/2008);
ant;1258;Landslide;;2005-11-14;Rainfall;Lluvias;Unknown;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;188;5 familias con casas destruidas 32 semidestruidas y 60 en riesgo. dapard aprobó 120 colchonetas 100 cobijas 50 mercados 50 kits de cocina 50 kits de aseo (di6author : di6date : );
ant;1360;Landslide;;2007-06-15;Rainfall;Vendaval;Comité Local de Emergencias;Nordeste;Segovia;;Desdplome de Mina en sector Alianza no 2;High;7.0797435;-74.7004374;0;3;Se presentaron tres personas atrapadas//se desplazo personal grupo usar en elicoptero y trabajaron con bomberos del municipio//viajo el director felipe agruiirre (di6author : gamh di6date : 2007 06 19);
ant;1512;Debris Flow;;2008-11-26;Rainfall;Lluvias - Incremento del caudal del río bagre;Coordinador Clopad;Nordeste;Segovia;;La Palma;High;7.0797435;-74.7004374;0;0;El dapard recibe ficha de emergencias (DI6Author : LUZ MARINA R DI6Date : 01/12/2008);
ant;1577;Landslide;;2009-07-01;Rainfall;Vendaval;Unknown;Nordeste;Segovia;;Urbana;High;7.0797435;-74.7004374;0;250;;
ant;1585;Landslide;;2009-07-27;Rainfall;Vendaval;Unknown;Nordeste;Segovia;;Zona urbana y rural;High;7.0797435;-74.7004374;0;545;;
ant;1617;Landslide;;2010-06-02;Rainfall;Vendaval;Dapard;Nordeste;Segovia;;Zona urbana y rural;High;7.0797435;-74.7004374;2;650;;
ant;1643;Landslide;;2010-07-16;Rainfall;Vendaval;Unknown;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;0;;
ant;1836;Landslide;;2011-08-01;Rainfall;Vendaval;Rad 110071;Nordeste;Segovia;;Urbana;High;7.0797435;-74.7004374;0;90;;
ant;2074;Debris Flow;;2014-06-02;Rainfall;Lluvias;Reporte Cmgrd Rad 165;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;635;;
ant;2121;Debris Flow;;2015-04-08;Unknown;Desconocida;Dapard;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;0;El evento deja un total de 390 personas afectadas y 130 familias afectadas.;
ant;2132;Landslide;;2015-05-29;Unknown;Desconocida;Dapard;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;0;Se registra un total de 33 familias damnificadas y 7 viviendas destruidas.;
ant;2134;Landslide;;2015-05-29;Unknown;Desconocida;Dapard;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;0;Se registran 2 familias afectadas por el evento.;
ant;2135;Landslide;;2015-05-29;Unknown;Desconocida;Dapard;Nordeste;Segovia;;;High;7.0797435;-74.7004374;0;0;Se registran 33 familias damnificadas y un total de 7 viviendas destruidas.;
ant;539;Landslide;;1977-11-02;Unknown;Otra causa - No se define;El Colombiano;Nordeste;Remedios;La Cruzada;La Platanera.;Mid;7.0690365;-74.7159244;3;0;(di6author : c.p. di6date : );
ant;1256;Landslide;;2005-11-17;Rainfall;Lluvias - Deslizamiento que ponen en riesgo algunas familias taponami;Municipio;Nordeste;Remedios;La Cruzada;Barrio Panorama las Flores y María Angélica;Mid;7.0690365;-74.7159244;0;250;50 familias afectadas solicitan al dapard herramientas radios de comunicación 20 colchonetas y 20 frazadas 90 viviendas en riesgo hay 35 viviendas que se deben reubicar cierre de la vía segovia zaragoza (di6author : luz dary di6date : 21-11-05);
ant;8786;Landslide;;2006-11-06;Unknown;;Unknown;;Remedios;Unknown;Unknown;Low;7.08;-74.68;4;0;;
ant;8787;Landslide;;1986-10-22;Other cause;;Unknown;;Segovia;Tinamita;Unknown;Mid;7.086;-74.687;3;0;NO SE SABE.(DI6Author : C.P. DI6Date : );
ant;8788;Landslide;;1986-10-21;Unknown;;Unknown;;Segovia;Unknown;Unknown;Low;7.08;-74.69;4;0;EL TIEMPO: en la vereda dinamita  un derrumbe sepult� 4 personas.;
ant;8789;Landslide;;2008-11-25;Unknown;;Unknown;;Segovia;Unknown;Unknown;Low;7.1;-74.71;7;200;;
ant;8790;Landslide;;1984-03-12;Other cause;;EL COLOMBIANO;;Segovia;Unknown;Unknown;Low;7.09;-74.71;3;0;NO SE SABE.(DI6Author : C.P. DI6Date : );
ant;8792;Landslide;;2002-06-05;Unknown;;Unknown;;Vegachí;Cgto. El Tigre;Cgto. El Tigre;Low;6.78;-74.79;1;15;;
ant;723;Landslide;;1986-10-09;Unknown;Otra causa - No se sabe;El Colombiano;Nordeste;Vegachí;;Vía Vegachi-La Luna Km 8.;High;6.772879;-74.796476;0;0;(di6author : c.p. di6date : );
ant;724;Landslide;;1986-10-23;Unknown;Otra causa - No se sabe;El Colombiano;Nordeste;Vegachí;;Vía Vegachi-La Llana;High;6.772879;-74.796476;0;0;(di6author : c.p. di6date : );
ant;783;Landslide;;1996-09-08;Rainfall;Lluvias - Intensas lluvias;Dapard.;Nordeste;Vegachí;;La Zaranda Pto Nuevo.;High;6.772879;-74.796476;0;0;Los deslizamientos son provocados por las intensas lluvias afectando viviendas. las viviendas estan en muy mal estado las contrucciones son con muy malos materiales. (DI6Author : CP. DI6Date : );
ant;1506;Landslide;;2008-09-09;Erosion;Deslizamiento - Deslizamiento rivera de río por socavacion lateral;Alcalde Municipal;Nordeste;Vegachí;;Las Palmas;High;6.772879;-74.796476;0;0;El dapard recibe ficha del reporte de emergencia. (DI6Author : LUZ MARINA R DI6Date : 01/12/2008);
ant;1642;Landslide;;2010-07-16;Rainfall;Vendaval;R 234107;Nordeste;Vegachí;;Urbana y rural;High;6.772879;-74.796476;0;750;;
ant;1667;Landslide;;2010-09-07;Rainfall;Vendaval;R 256893;Nordeste;Vegachí;;Vereda la Ceiba;High;6.772879;-74.796476;0;0;;
ant;1775;Landslide;;2011-04-19;Rainfall;Vendaval;Rad 066270;Nordeste;Vegachí;;Varias;High;6.772879;-74.796476;0;105;;
ant;1785;Landslide;;2011-04-27;Rainfall;Vendaval;Rad 066264;Nordeste;Vegachí;;Varias;High;6.772879;-74.796476;0;10;;
ant;8116;Debris Flow;;2020-06-22;Rainfall;Rainfall;Dagran;Nordeste;Vegachí;Sector Quebrada La Gallinera, Rios La Cruz y El Volcán;Sector quebrada la Gallinera, Rios la Cruz y el Volcán;Low;6.767;-74.799;0;60 viviendas;Inundaciones provocadas por las fuertes lluvias implican la evacuación de 250 personas sin victimas fatales.;
ant;8180;Landslide;;2020-11-03;Rainfall;Rainfall;Dagran;Nordeste;Vegachí;Zona Rural del Municipio;Zona rural del Municipio;Low;6.77;-74.799;0;vías terciarías del municipio;Movimientos en masa provocados por las fuertes lluvias afectan vías terciarias de diez veredas.;
ant;27;Landslide;;1999-04-28;Anthropic;Error humano - Malos manejos de aguas lluvias y residuales;Corantioquia;Nordeste;Vegachí;El Tigre;C. el Tigre.;Mid;6.8591613;-74.7979747;0;0;En el corregimiento el tigre no hay manejo de aguas lluvias ni residuales todas son vertidas a las laderas creando procesos erosivos desestabilizadores del terreno. el terreno presenta pendientes superiores a 30º el suelo es inestable frágil y facilmen;
ant;1091;Landslide;;2002-06-07;Rainfall;Lluvias - Falla del terreno por saturación de aguas;Alcalde Municipal;Nordeste;Vegachí;El Tigre;Zona urbana Corregimiento el Tigre;Mid;6.8591613;-74.7979747;0;17;(di6author : bcc di6date : 2002/06/11);
ant;8750;Debris Flow;;1979-01-02;Unknown;;Fuente externa al Servicio Geológico Colombiano;;Puerto Berrío;Estación Cabañal, Km 156;Unknown;Low;6.51;-74.43;4;0;;
ant;8751;Debris Flow;;1934-01-28;Unknown;;Fuente externa al Servicio Geológico Colombiano;;Puerto Berrío;Mina La Providencia;Unknown;Low;6.46;-74.41;2;0;;
ant;1487;Debris Flow;;2008-10-28;Rainfall;Lluvias - Se presenta una avalancha o avenida torrencial;Secretaría Gobierno;Magdalena Medio;Puerto Berrío;Malena;Estacion Malena la Cristalina;Mid;6.4898389;-74.4183152;0;100;Se entrga documento a ingeniero para visita (DI6Author : PABLO PUERTA DI6Date : 2008 10 28);
ant;8562;Landslide;;2022-05-31;Rainfall;;Dagran;Magdalena Medio;Puerto Berrío;Vereda Minas del Vapor;Vereda Minas del Vapor;Mid;6.478;-74.409;1;1 casa destruida;Fallecimiento de menor de 11 años y otra más herida por movimiento en masa que cayó sobre su vivienda ubicada en la vereda Minas del Vapor;
ant;528;Landslide;;1979-10-30;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;Cabañas;Km 156;Mid;6.4903404;-74.3997945;1;0;(di6author : c.p. di6date : );
ant;523;Debris Flow;;1942-04-25;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Magdalena Medio;Puerto Berrío;;Nus-Caracoli.;High;6.4895388;-74.4047587;10;0;(di6author : c.p. di6date : );
ant;524;Landslide;;1921-01-12;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;;High;6.4895388;-74.4047587;0;0;(di6author : c.p. di6date : );
ant;525;Landslide;;1934-10-29;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;Mina la Providencia;High;6.4895388;-74.4047587;2;0;(di6author : c.p. di6date : );
ant;526;Landslide;;1970-10-23;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;Vía Medellín-Puerto Berrio.;High;6.4895388;-74.4047587;0;0;(di6author : c.p. di6date : );
ant;527;Landslide;;1977-10-14;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;;High;6.4895388;-74.4047587;1;0;(di6author : c.p. di6date : );
ant;529;Landslide;;1986-10-23;Anthropic;Tala - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;Vía Providencia - Puerto Berrio.;High;6.4895388;-74.4047587;0;0;(di6author : c.p. di6date : );
ant;532;Landslide;;1986-10-23;Unknown;Otra causa - Se desconoce;El Colombiano;Magdalena Medio;Puerto Berrío;;Vía Puerto Berrio-Puerto Nare.;High;6.4895388;-74.4047587;0;0;(di6author : c.p. di6date : );
ant;1412;Landslide;;2008-06-12;Rainfall;Lluvias - Desprendimiento del talud al bordo de una quebrada;Secretaría de Gobierno;Magdalena Medio;Puerto Berrío;;Minas del Vapor;High;6.4895388;-74.4047587;0;35;Presentan lista de elementos para ayuda. todos son materiales para la construcció (DI6Author : PABLO PUERTA DI6Date : 2008/07/23);
ant;1465;Landslide;;2008-09-02;Rainfall;Lluvias - Deslizamiento por lluvias torrenciales;Secretario de Gobierno;Magdalena Medio;Puerto Berrío;;Cabecera Municipal;High;6.4895388;-74.4047587;0;112;Solicitan ayudas humanitarias y materiales//se entrga ficha a tecnico para visita (DI6Author : PABLO PUERTA DI6Date : 2008-09-21);
ant;1466;Landslide;;2008-09-05;Rainfall;Lluvias - Lluvias provocan deslizamientos afectando estrucctutras;Clopad;Magdalena Medio;Puerto Berrío;;La Ceiba Patio Bonito el Diluvio;High;6.4895388;-74.4047587;0;18;Se deben reubicar dos viviendas//se entrega ficha a tecnico para evaluacion (DI6Author : PABLO PUERTA DI6Date : 2008-09-21);
ant;1579;Landslide;;2009-07-02;Rainfall;Vendaval;Unknown;Magdalena Medio;Puerto Berrío;;Barrio Lleras;High;6.4895388;-74.4047587;0;35;;
ant;1998;Landslide;;2012-11-27;Rainfall;Lluvias;Reporte Cmgrd;Magdalena Medio;Puerto Berrío;;Zona urbana;High;6.4895388;-74.4047587;0;375;;
ant;8517;Debris Flow;;2022-04-04;Rainfall;;Dagran;Magdalena Medio;Puerto Berrío;Puerto Berrío;Puerto Berrío;Mid;6.489;-74.403;0;21 familias afectadas;Puerto Berrío reportó inundación por desbordamiento del río Magdalena causando afectaciones en cultivos y enseres de 21 familias;
ant;8166;Debris Flow;;2020-10-26;Rainfall;Rainfall;Dagran;Magdalena Medio;Puerto Berrio;Barrios La Fortuna, Brisas, La Malena, y El Oasis;Barrios la Fortuna, Brisas, la Malena, y el Oasis;Low;6.489;-74.402;0;0;Se presentó inundación en los barrios la fortuna, brisas, la malena, y el oasis sin afectaciones ni victimas fatales.;
ant;8529;Debris Flow;;2022-04-23;Rainfall;;Dagran;Magdalena Medio;Puerto Berrío;Puerto Berrío;Puerto Berrío;Low;6.489;-74.402;0;Afectaciones en enseres y cultivos;Puerto Berrío y Puerto Nare reportaron en las últimas horas inundaciones en la zona urbana y rural por desbordamiento del río Magdalena, causando afectaciones en cultivos y enseres.;
ant;1980;Landslide;;2012-09-27;Rainfall;Inundación;Reporte Cmgrd;Magdalena Medio;Puerto Nare;La Unión;Puerto Nare, barrio Los Olivos;Mid;6.1847942;-74.7027689;0;92;;
ant;8307;Debris Flow;;2021-06-09;Rainfall;;Caracol Radio;Magdalena Medio;Puerto Nare;Puerto Nare;Puerto Nare;Low;6.187;-74.583;0;42 viviendas afectadas;En la subregión de Magdalena Medio, en el municipio de Puerto Nare 42 viviendas se vieron afectadas por la inundación.;
ant;26;Landslide;;1999-03-15;Anthropic;Error humano - Actividad en las orillas del río;Corantioquia;Magdalena Medio;Puerto Nare;La Magdalena;C. la Pesca.;Mid;6.186497;-74.583726;0;0;En invierno dicho terreno se inunda completamente la orilla está sometida a la acción del río esto conlleva a que se presenten procesos erosivos y desestabilización de ella es posible que en el tiempo dicho lote desaparezca. en el momento de la visit;
ant;1106;Landslide;;2003-04-11;Unknown;Falla - Por un costado de la presa hubo falla en terreno y se vacio;Municipio de Puerto Nare;Magdalena Medio;Puerto Nare;La Magdalena;Repreasa que Surte el Acueducto Fallo por Ola Invernal.;Mid;6.186497;-74.583726;0;15;El dallo en la presa deja sin servicio de agua a 15.000 habitantes de puerto nare emergencia sanitaria y ambiental. urgente recursos para repara la presa y estudio diseno y ejecucion de nueva alternativa para abastecer acueducto. las reparaciones de urge;
ant;1928;Landslide;;2012-06-27;Rainfall;Inundación;Reporte Clopad;Magdalena Medio;Puerto Nare;La Magdalena;;Mid;6.186497;-74.583726;0;90;;
ant;1929;Landslide;;2012-06-27;Rainfall;Desbordamiento;Reporte Clopad;Magdalena Medio;Puerto Nare;La Magdalena;;Mid;6.186497;-74.583726;0;60;;
ant;1930;Landslide;;2012-06-27;Rainfall;Inundación;Reporte Clopad;Magdalena Medio;Puerto Nare;La Magdalena;;Mid;6.186497;-74.583726;0;61;;
ant;2171;Debris Flow;;2017-09-13;Rainfall;Lluvias;El Colombiano;Magdalena Medio;Puerto Nare;La Pesca;Río Nare sector de la Islita;Mid;6.186497;-74.583726;0;0;;
ant;8530;Debris Flow;;2022-04-23;Rainfall;;Dagran;Magdalena Medio;Puerto Nare;Puerto Nare;Puerto Nare;Low;6.186;-74.583;0;Afectaciones en cultivos y enseres;Puerto Nare reportaron en las últimas horas inundaciones en la zona urbana y rural por desbordamiento del río Magdalena, causando afectaciones en cultivos y enseres;
ant;8706;Debris Flow;;2023-07-08;Rainfall;;Dagran;Magdalena Medio;Puerto Nare;Puerto Nare;Puerto Nare;High;6.186305;-74.582546;0;Viviendas afectadas;En Puerto Nare se reportaron eventos por inundación y movimientos en masa, los cuales ocasionaron afectaciones a varias viviendas de las veredas El Bagre, Canteras, Islitas, y el corregimiento La Sierra y La Pesca, sector la playa.;
ant;8907;Landslide;;1987-05-22;Rainfall;;Unknown;;Argelia;Vda. Florida;Vda. Florida;Mid;7.11;-76.073;3;0;Tres personas murieron al desprenderse un alud en el municipio de Argelia  al sureste del departamento. Una persona result� herida  el desastre ocurri� al ser sepultada una humilde vivienda de la vereda Florida  en Argelia  municipio situado a 149 ki;
ant;8886;Landslide;;1950-08-24;Rainfall;;EL COLOMBIANO;;Dabeiba;Unknown;Unknown;Low;6.99;-76.29;1;0;Fuertes lluvias.(DI6Author :  DI6Date : );
ant;8889;Debris Flow;;1958-09-12;Rainfall;;EL COLOMBIANO;;Dabeiba;Unknown;Unknown;Low;7.02;-76.27;1;0;Epoca invernal.(DI6Author :  DI6Date : );
ant;8890;Landslide;;1970-10-19;Rainfall;;EL COLOMBIANO;;Dabeiba;Unknown;Unknown;Low;7.01;-76.25;6;0;Epoca invernal.(DI6Author :  DI6Date : );
ant;8891;Debris Flow;;1993-12-23;Unknown;;Unknown;;Dabeiba;Quebrada La desmontadora;Unknown;Low;7;-76.25;45;7;;
ant;8892;Debris Flow;;1975-04-06;Rainfall;;EL COLOMBIANO;;Dabeiba;Zona Suburbana.;Zona Suburbana.;Low;6.99;-76.26;1;0;Fuertes lluvias.(DI6Author :  DI6Date : );
ant;8231;Debris Flow;;2021-03-22;Rainfall;;DAGRAN;Occidente;Dabeiba;Quebrada la Demontadora;Casco Urbano;low;6.995;-76.256;0;185 casas afectadas;Se reportan 185 viviendas afectadas por avenida torrencial en quebrada La Desmotadora en Dabeiba. Reportan 52 locales comerciales y 10 vehículos afectados. No se reportan victimas fatales. Los sectores que presentan mayores afectaciones son Uribe Uribe,;
ant;44;Landslide;;1984-10-31;Rainfall;Lluvias - Época de invierno;El Colombiano;Occidente;Dabeiba;;Vía Medellín-Turbo.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 7/02/01);
ant;143;Landslide;;1964-11-09;Rainfall;Lluvias - Época de invierno;El Colombiano;Occidente;Dabeiba;;Carretera al Mar.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 10/12/00);
ant;146;Landslide;;1974-11-20;Rainfall;Lluvias - Época de invierno;El Colombiano;Occidente;Dabeiba;;Vía Dabeiba-Mutatá. Km 4.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 10/12/00);
ant;147;Landslide;;1975-08-28;Rainfall;Lluvias - Época de lluvias;El Colombiano;Occidente;Dabeiba;;Vía Medellín - Turbo.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 10/12/00);
ant;165;Landslide;;1984-06-05;Rainfall;Lluvias - El invierno;El Colombiano;Occidente;Dabeiba;;Vía al Mar (Rubicon).;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 10/12/00);
ant;190;Landslide;;1988-10-19;Rainfall;Lluvias - Fierte invierno;El Colombiano;Occidente;Dabeiba;;Carretera al Mar.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 28/03/01);
ant;191;Landslide;;1990-01-13;Rainfall;Lluvias - El invierno;El Colombiano;Occidente;Dabeiba;;Vía Medellín-Turbo. Kms 204 250.;High;6.997374;-76.256824;0;0;(di6author : c.p. di6date : 6/04/01);
ant;367;Debris Flow;;1970-10-29;Rainfall;Lluvias - Época invernal;El Colombiano;Occidente;Dabeiba;;;High;6.997374;-76.256824;0;0;(di6author : di6date : );
ant;368;Debris Flow;;1971-03-23;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Occidente;Dabeiba;;Río Aparrado.;High;6.997374;-76.256824;1;0;(di6author : di6date : );
ant;369;Debris Flow;;1979-11-28;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Occidente;Dabeiba;;Río Sucio.;High;6.997374;-76.256824;0;0;(di6author : di6date : );
ant;370;Landslide;;1982-02-24;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Occidente;Dabeiba;;;High;6.997374;-76.256824;0;0;(di6author : di6date : );
ant;371;Landslide;;1950-08-25;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Occidente;Dabeiba;;;High;6.997374;-76.256824;1;0;(di6author : di6date : );
ant;373;Landslide;;1957-06-15;Rainfall;Lluvias - Las fuertes lluvias;El Colombiano;Occidente;Dabeiba;;El Revenidero.;High;6.997374;-76.256824;4;0;(di6author : di6date : );
ant;374;Landslide;;1958-09-13;Rainfall;Lluvias - Época invernal;El Colombiano;Occidente;Dabeiba;;;High;6.997374;-76.256824;1;0;(di6author : di6date : );
ant;375;Landslide;;1964-09-30;Rainfall;Lluvias - Época invernal;El Colombiano;Occidente;Dabeiba;;Río Sucio.;High;6.997374;-76.256824;1;0;(di6author : di6date : );
ant;376;Landslide;;1970-10-20;Rainfall;Lluvias - Época invernal;El Colombiano;Occidente;Dabeiba;;;High;6.997374;-76.256824;6;0;(di6author : di6date : );
ant;377;Landslide;;1971-12-13;Rainfall;Lluvias - Fuertes lluvias;El Colombiano;Occidente;Dabeiba;;Encalichada.;High;6.997374;-76.256824;1;0;(di6author : camilo p. di6date : );
